code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	categories_fr	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_fr	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_fr	ingredients_text	allergens	allergens_fr	traces	traces_tags	traces_fr	serving_size	no_nutriments	additives_n	additives	additives_tags	additives_fr	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_uk	nutrition_grade_fr	pnns_groups_1	pnns_groups_2	states	states_tags	states_fr	main_category	main_category_fr	image_url	image_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	omega-6-fat_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
00003001	http://world-fr.openfoodfacts.org/produit/00003001	date-limite-app	1464209294	2016-05-25T20:48:14Z	1464209295	2016-05-25T20:48:15Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées																																																																																																				
00003100	http://world-fr.openfoodfacts.org/produit/00003100/chair-a-saucisse-sovivo	openfoodfacts-contributors	1415119256	2014-11-04T16:40:56Z	1428327438	2015-04-06T13:37:18Z	Chair à saucisse		792 g	Barquette,Plastique	barquette,plastique	Sovivo	sovivo	Viandes de porc	en:meats,en:pork	Viandes,Porc	France	france	France	france				FR 31.090.010 EC	fr-31-090-010-ec	43.783333,0.983333		brignemont-haute-garonne-france			France	en:france	France	Viandes de porc (86%), eau, acidifiant (E326), sel, dextrose, acidifiant (E263), exhausteur de goût (E621), antioxygène (E316), colorants (E120, E150c), arômes.								6	 [ viandes-de-porc -> fr:viandes-de-porc  ]  [ viandes-de -> fr:viandes-de  ]  [ viandes -> fr:viandes  ]  [ 86 -> fr:86  ]  [ eau -> fr:eau  ]  [ e326 -> en:e326  -> exists  ]  [ sel -> fr:sel  ]  [ dextrose -> fr:dextrose  ]  [ e263 -> en:e263  -> exists  ]  [ exhausteur -> fr:exhausteur  ]  [ e621 -> en:e621  -> exists  ]  [ e316 -> en:e316  -> exists  ]  [ e120 -> en:e120  -> exists  ]  [ e150c -> en:e150c  -> exists  ]  [ aromes -> fr:aromes  ] 	en:e326,en:e263,en:e621,en:e316,en:e120,en:e150c	E326 - Lactate de potassium,E263 - Acétate de calcium,E621 - Glutamate monosodique,E316 - Erythorbate de sodium,E120 - Acide carminique,E150c - Caramel ammoniacal	0			0					Fish Meat Eggs	Meat	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A vérifier,Complet,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:meats	Viandes	http://fr.openfoodfacts.org/images/products/00003100/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00003100/front.3.200.jpg																																																																																																
00005487	http://world-fr.openfoodfacts.org/produit/00005487/sea-salt-potato-chips-trader-joe-s	openfoodfacts-contributors	1405193863	2014-07-12T19:37:43Z	1439255349	2015-08-11T01:09:09Z	Sea Salt Potato Chips					Trader Joe's	trader-joe-s	Chips,Chips and fries	en:chips-and-fries,en:chips	Chips et frites,en:Chips															United States	en:united-states	États-Unis																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,en:Brands-completed,Emballage à compléter,Quantité à compléter,en:Product-name-completed,Photos à valider,Photos envoyées	en:chips-and-fries	Chips et frites	http://fr.openfoodfacts.org/images/products/00005487/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00005487/front.3.200.jpg																																																																																																
00006666	http://world-fr.openfoodfacts.org/produit/00006666	openfoodfacts-contributors	1456141429	2016-02-22T11:43:49Z	1456141432	2016-02-22T11:43:52Z																									en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00006666/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00006666/front.3.200.jpg																																																																																																
00007658	http://world-fr.openfoodfacts.org/produit/00007658	kyzh	1425387973	2015-03-03T13:06:13Z	1425387974	2015-03-03T13:06:14Z																									en:GB	en:united-kingdom	Royaume-Uni																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées			http://fr.openfoodfacts.org/images/products/00007658/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00007658/front.3.200.jpg																																																																																																
0000790310013	http://world-fr.openfoodfacts.org/produit/0000790310013/sour-fruit-gummies-candy-crush	malikele	1388682187	2014-01-02T17:03:07Z	1446649711	2015-11-04T15:08:31Z	Sour Fruit Gummies		3.5 oz			Candy Crush	candy-crush	Sugary snacks,Confectioneries,Candies	en:sugary-snacks,en:confectioneries,en:candies	Snacks sucrés,Confiseries,Bonbons															Germany	en:germany	Allemagne	sugar, corn syrup, white grape juice from concentrate, gelatin, citric acid, tartaric acid, fumaric acid, sorbitol, natural & artificial flavours, silicon dioxide (anticaking agent), artificial colours (fd&c red 40, yellow 6, blue 1, yellow 5)						40 g		10	 [ sugar -> en:sugar  ]  [ corn-syrup -> en:corn-syrup  ]  [ syrup -> en:syrup  ]  [ white-grape-juice-from-concentrate -> en:white-grape-juice-from-concentrate  ]  [ grape-juice-from-concentrate -> en:grape-juice-from-concentrate  ]  [ juice-from-concentrate -> en:juice-from-concentrate  ]  [ from-concentrate -> en:from-concentrate  ]  [ concentrate -> en:concentrate  ]  [ gelatin -> en:e428  -> exists  ]  [ citric-acid -> en:e330  -> exists  ]  [ tartaric-acid -> en:e334  -> exists  ]  [ fumaric-acid -> en:e297  -> exists  ]  [ sorbitol -> en:e420  -> exists  ]  [ natural-artificial-flavours -> en:natural-artificial-flavours  ]  [ artificial-flavours -> en:artificial-flavours  ]  [ flavours -> en:flavours  ]  [ silicon-dioxide -> en:e551  -> exists  ]  [ anticaking-agent -> en:anticaking-agent  ]  [ agent -> en:agent  ]  [ artificial-colours -> en:artificial-colours  ]  [ colours -> en:colours  ]  [ fd-c-red-40 -> en:e129  -> exists  ]  [ yellow-6 -> en:e110  -> exists  ]  [ blue-1 -> en:e133  -> exists  ]  [ yellow-5 -> en:e102  -> exists  ] 	en:e428,en:e330,en:e334,en:e297,en:e420,en:e551,en:e129,en:e110,en:e133,en:e102	E428 - Gélatine,E330 - Acide citrique,E334 - Acide L-tartrique,E297 - Acide fumarique,E420 - Sorbitol,E551 - Dioxyde de silicium,E129 - Rouge allura AC,E110 - Jaune orangé S,E133 - Bleu brillant FCF,E102 - Tartrazine	0			0				d	Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:candies	Bonbons	http://fr.openfoodfacts.org/images/products/000/079/031/0013/front.7.400.jpg	http://fr.openfoodfacts.org/images/products/000/079/031/0013/front.7.200.jpg	1360		0	0																																			75	57.5									0	5				0.127	0.05																																								14	14
0000790310020	http://world-fr.openfoodfacts.org/produit/0000790310020/jelly-fish-candy-crush	malikele	1388661711	2014-01-02T11:21:51Z	1446649717	2015-11-04T15:08:37Z	Jelly Fish		3 oz			Candy Crush	candy-crush	Sugary snacks,Confectioneries,Candies	en:sugary-snacks,en:confectioneries,en:candies	Snacks sucrés,Confiseries,Bonbons															Germany	en:germany	Allemagne	sugar, corn syrup, modified corn starch, citrict acid, sodium citrate, natural and artificial flavours, mineral oil, carnauba wax, red 40, yellow 6, yellow 5, blue 1.						40 g		7	 [ sugar -> en:sugar  ]  [ corn-syrup -> en:corn-syrup  ]  [ syrup -> en:syrup  ]  [ modified-corn-starch -> en:modified-corn-starch  ]  [ corn-starch -> en:corn-starch  ]  [ starch -> en:starch  ]  [ citrict-acid -> en:citrict-acid  ]  [ acid -> en:acid  ]  [ sodium-citrate -> en:e331  -> exists  ]  [ natural-and-artificial-flavours -> en:natural-and-artificial-flavours  ]  [ and-artificial-flavours -> en:and-artificial-flavours  ]  [ artificial-flavours -> en:artificial-flavours  ]  [ flavours -> en:flavours  ]  [ mineral-oil -> en:e905a  -> exists  ]  [ carnauba-wax -> en:e903  -> exists  ]  [ red-40 -> en:e129  -> exists  ]  [ yellow-6 -> en:e110  -> exists  ]  [ yellow-5 -> en:e102  -> exists  ]  [ blue-1 -> en:e133  -> exists  ] 	en:e331,en:e905a,en:e903,en:e129,en:e110,en:e102,en:e133	E331 - Citrates de sodium,E905a - Huile minérale de qualité alimentaire,E903 - Cire de carnauba,E129 - Rouge allura AC,E110 - Jaune orangé S,E102 - Tartrazine,E133 - Bleu brillant FCF	0			0				c	Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,en:Brands-completed,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:candies	Bonbons	http://fr.openfoodfacts.org/images/products/000/079/031/0020/front.8.400.jpg	http://fr.openfoodfacts.org/images/products/000/079/031/0020/front.8.200.jpg	586		0	0																																			34	24									0	0				0.0762	0.03																																								6	6
0000790310044	http://world-fr.openfoodfacts.org/produit/0000790310044/color-bombe-candy-crush	malikele	1388681303	2014-01-02T16:48:23Z	1439141728	2015-08-09T17:35:28Z	Color bombe	Confiserie	80g	Carton et plastique	carton-et-plastique	Candy crush	candy-crush	Bonbons	en:sugary-snacks,en:confectioneries,en:candies	Snacks sucrés,Confiseries,Bonbons	Canada	canada													Usa	en:united-states	États-Unis																					Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite complétée,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos validées,Photos envoyées	en:candies	Bonbons	http://fr.openfoodfacts.org/images/products/000/079/031/0044/front.9.400.jpg	http://fr.openfoodfacts.org/images/products/000/079/031/0044/front.9.200.jpg																																																																																																
00008433	http://world-fr.openfoodfacts.org/produit/00008433/mixed-peppers	kyzh	1424714616	2015-02-23T18:03:36Z	1461486130	2016-04-24T08:22:10Z	Mixed peppers							Mixed peppers,peppers	en:plant-based-foods-and-beverages,en:plant-based-foods,en:groceries,en:condiments,en:spices,en:peppers,en:mixed-peppers	Aliments et boissons à base de végétaux,Aliments d'origine végétale,Epicerie,Condiments,Epices,Poivres,en:Mixed-peppers															United Kingdom	en:united-kingdom	Royaume-Uni																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite complétée,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,Emballage à compléter,Quantité à compléter,en:Product-name-completed,Photos à valider,Photos envoyées	en:spices	Epices	http://fr.openfoodfacts.org/images/products/00008433/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00008433/front.3.200.jpg																																																																																																
00008761	http://world-fr.openfoodfacts.org/produit/00008761/spring-onions	kyzh	1435064359	2015-06-23T12:59:19Z	1435066904	2015-06-23T13:41:44Z	Spring onions							onions	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fresh-foods,en:fruits-and-vegetables-based-foods,en:groceries,en:condiments,en:fresh-plant-based-foods,en:vegetables-based-foods,en:culinary-plants,en:fresh-vegetables,en:onions-and-their-products,en:onions	Aliments et boissons à base de végétaux,Aliments d'origine végétale,Frais,Aliments à base de fruits et de légumes,Epicerie,Condiments,Aliments à base de plantes frais,Légumes et dérivés,Plantes condimentaires,Légumes frais,Oignons et dérivés,Oignons															United Kingdom	en:united-kingdom	Royaume-Uni																					Fruits and vegetables	Vegetables	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,Emballage à compléter,Quantité à compléter,en:Product-name-completed,Photos à valider,Photos envoyées	en:fresh-vegetables	Légumes frais	http://fr.openfoodfacts.org/images/products/00008761/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/00008761/front.3.200.jpg																																																																																																
0000886100252	http://world-fr.openfoodfacts.org/produit/0000886100252/pepsi	openfoodfacts-contributors	1403952634	2014-06-28T10:50:34Z	1439141726	2015-08-09T17:35:26Z	Pepsi		33cl	Canette	canette	Pepsi	pepsi	Soda	en:beverages,en:carbonated-drinks,en:sodas,en:sugared-beverages	Boissons,Boissons gazeuses,Sodas,Boissons sucrées															France	en:france	France																					Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques complétées,en:Categories-completed,en:Brands-completed,en:Packaging-completed,en:Quantity-completed,en:Product-name-completed,Photos à valider,Photos envoyées	en:sodas	Sodas	http://fr.openfoodfacts.org/images/products/000/088/610/0252/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/088/610/0252/front.3.200.jpg																																																																																																
0001000004005	http://world-fr.openfoodfacts.org/produit/0001000004005	date-limite-app	1456410681	2016-02-25T14:31:21Z	1456415378	2016-02-25T15:49:38Z								Crème de marrons	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:chestnut-spreads	Aliments et boissons à base de végétaux,Aliments d'origine végétale,Produits à tartiner,Fruits à coques et dérivés,Pâtes à tartiner végétaux,Crèmes de marrons															France	en:france	France																					unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Caractéristiques à compléter,en:Categories-completed,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit à compléter,Photos à valider,Photos envoyées	en:spreads	Produits à tartiner	http://fr.openfoodfacts.org/images/products/000/100/000/4005/front.3.400.jpg	http://fr.openfoodfacts.org/images/products/000/100/000/4005/front.3.200.jpg																																																																																																
0001000008218	http://world-fr.openfoodfacts.org/produit/0001000008218/pates-langue-d-oiseau	date-limite-app	1421692792	2015-01-19T18:39:52Z	1461432862	2016-04-23T17:34:22Z	Pates Langue d'oiseau		500 g																						en:FR	en:france	France																							en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite complétée,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,en:Quantity-completed,en:Product-name-completed,Photos à envoyer																																																																																																				
